episode_id	env_time	agent_id	action
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	12	0	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	12	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	12	2	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	12	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	12	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	12	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	12	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	12	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	12	8	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	13	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	13	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	13	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	13	3	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	13	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	13	5	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	13	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	13	7	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	13	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	6	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	14	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	15	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	1	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	8	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	16	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	2	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	17	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	7	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	18	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	19	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	20	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	4	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	21	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	0	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	22	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	3	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	23	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	4	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	5	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	6	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	24	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	0	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	25	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	3	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	8	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	26	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	1	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	5	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	6	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	27	9	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	2	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	28	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	7	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	8	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	29	9	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	1	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	4	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	30	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	2	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	4	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	31	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	4	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	7	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	32	9	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	0	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	7	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	33	9	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	3	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	4	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	5	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	7	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	34	9	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	0	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	5	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	6	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	7	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	35	9	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	3	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	7	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	8	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	36	9	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	1	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	5	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	6	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	8	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	37	9	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	1	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	2	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	5	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	38	9	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	2	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	5	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	8	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	39	9	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	4	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	5	1
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	40	9	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	0	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	4	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	5	3
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	41	9	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	0	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	1	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	2	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	3	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	4	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	5	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	6	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	7	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	8	2
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	42	9	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	43	0	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	43	1	0
0f501bec-ec75-4d2a-b7c2-5fdd6e7aad27	43	2	2
